Unnamed: 0,address,stETH,wstETH,total,label,type,protocol_type,total_token_share,reaction_time,distribution
333,0x9b3c97db5538dd62c4e3f8f41f1277505fbb9e76,1290.6011513491635,0.0831849710052748,1290.684336320169,,Contract,Other,0.0143466489211561,4,Original
334,0x6dbdb6d420c110290431e863a1a978ae53f69ebc,1286.522681472391,0.0831849710052748,1286.6058664433965,,No label,No label,0.0143013145401529,3,Original
335,0x856a5e5f606e5f0c8eeecf8ab8031723248e5686,1281.8778336227906,0.0831849710052748,1281.961018593796,,No label,No label,0.0142496845640889,3,Original
336,0xa205fd7344656c72fdc645b72faf5a3de0b3e825,1268.3400847933171,0.0831849710052748,1268.4232697643224,,No label,No label,0.0140992052221043,3,Original
337,0x120fff50e09b522bdd696bc18edc5cac56af70c4,1261.4601921747967,0.0831849710052748,1261.543377145802,,No label,No label,0.0140227315242096,1,Original
338,0x7ccc9481fbca38091044194982575f305d3e9e22,1255.473459524116,0.0831849710052748,1255.5566444951212,,Private,,0.0139561857785868,3,Original
339,0x73b59d25f472c8302f74651593b209b01eaa971a,1251.3109916745009,0.0831849710052748,1251.394176645506,,Contract,Other,0.013909917715046,4,Original
340,0x8b4334d4812c530574bd4f2763fcd22de94a969b,1248.7926234249658,0.0831849710052748,1248.875808395971,,Contract,Vault,0.0138819247007097,4,Original
341,0x27f0e8beccfa594f4b08c24226ce75c535b900ea,1248.556757088703,0.0831849710052748,1248.6399420597083,,Contract,Other,0.0138793029198269,4,Original
342,0xae09915bc866661c2a6f93c51356216c2895f9aa,1242.8142948761088,0.0831849710052748,1242.897479847114,,No label,No label,0.0138154723711879,3,Original
343,0xf0743b6ea7673c0866767da7a04e6574d6f5ca37,0.1173278126656212,872.9330282528128,873.0503560654785,,Contract,Other,0.0097044231470821,4,Original
344,0x14e7ea5c29485b9802b7e5ec1e0c390227debe13,1217.4311315484551,0.0831849710052748,1217.5143165194604,,No label,No label,0.0135333248913413,2,Original
345,0x4e3e5da95e724121c92dec09dd58256630330e86,1216.704002438366,0.0831849710052748,1216.7871874093712,,Private,,0.013525242461138,3,Original
346,0x993e5f71721af7bf96df92c7613ad97a9666b304,1203.3180895930575,0.0831849710052748,1203.401274564063,,No label,No label,0.0133764508575857,3,Original
347,0x6d6792e8a8d30f61242b758cb4dbef9a52175c19,1195.0989188439878,0.0831849710052748,1195.182103814993,,Private,,0.0132850903646738,3,Original
348,0x3df2e7e0dd9c20ccfd3c144d71914d63e38b50c2,1184.4756793235065,0.0831849710052748,1184.5588642945115,,Private,,0.0131670073574528,3,Original
349,0x75c8f18e401113167a43bb21556cc132bf8c7ca9,0.1173278126656212,837.5954047410067,837.7127325536724,,No label,No label,0.0093116265011746,3,Original
350,0x0bf51b6fabf521548afa46de42756e5fbb901dd5,1181.2798533683788,0.0831849710052748,1181.363038339384,,Private,,0.0131314840372256,3,Original
351,0x3a3dd01a80b54b5990467136aaccf8f7fc3949e3,1165.0352025757436,0.0831849710052748,1165.1183875467489,,Private,,0.0129509160275191,3,Original
352,0x6951bdc4734b9f7f3e1b74afebc670c736a0edb6,1156.9542178774225,0.0831849710052748,1157.0374028484275,,No label,No label,0.0128610915467056,3,Original
353,0xedf9e7dd50eac44000d0768de934b5c14962402a,1152.0631186611995,0.0831849710052748,1152.1463036322048,,Contract,Other,0.0128067243545742,4,Original
354,0xd23f91ee70d5644b5e557d816cdf9f2ba7c98111,1148.7561988378172,0.0831849710052748,1148.8393838088225,,No label,No label,0.0127699661663934,3,Original
355,0xca4b9039f50473d13e1754c192831eed41409a48,1140.3115831830262,0.0831849710052748,1140.3947681540317,,Private,,0.0126760997323908,3,Original
356,0x4141bb8255e8717df6d43601b123a97fc46f5906,1135.5738937749247,0.0831849710052748,1135.65707874593,,Private,,0.0126234377725895,3,Original
357,0x396285c71ac0fa1790aa0dc2713a1886bbcecdf6,0.1173278126656212,804.081986039523,804.1993138521887,,Private,,0.0089391068705198,3,Original
358,0x3ad1b118813e71a6b2683fcb2044122fe195ac36,1133.8997667916867,0.0831849710052748,1133.982951762692,,Private,,0.0126048289529098,1,Original
359,0x3217b819ea2d25f1982bae5dd9c8fe4c6d546bfc,1133.6315877774175,0.0831849710052748,1133.7147727484228,,Contract,Other,0.0126018479992734,4,Original
360,0x43c08523c557573c579e7e5ed87ffa9573f4cee5,0.1173278126656212,803.4774644476739,803.5947922603395,,Private,,0.0089323872886674,3,Original
361,0x2252ebb768ab3b2e17ebeb863b09ca98fa8a666a,1133.1743582347274,0.0831849710052748,1133.2575432057326,,Private,,0.0125967656475777,3,Original
362,0x41527b2d03844db6b0945f25702cb958b6d55989,0.1173278126656212,802.3463404707333,802.4636682833989,,No label,No label,0.0089198142387537,1,Original
363,0x1dea93f48cd2594e27deb94d41c5ed97a711733d,1130.2348735598125,0.0831849710052748,1130.3180585308176,,Contract,Other,0.0125640916982212,4,Original
364,0x321bbc8be5307d12846bb5960dfa2a4f65659a96,1125.011413546415,0.0831849710052748,1125.0945985174203,,Private,,0.0125060301374994,3,Original
365,0x05b906aa6d6712800c88c2149ef238f6e7a41360,1122.0723517854408,0.0831849710052748,1122.155536756446,,No label,No label,0.0124733608890583,1,Original
366,0x7ac61b2e8b08e8e473e4995add15f8dfd139d75b,0.1173278126656212,793.5941913290344,793.7115191417,,No label,No label,0.0088225294050355,3,Original
367,0x109830a1aaad605bbf02a9dfa7b0b92ec2fb7daa,0.1173278126656212,791.82768379431,791.9450116069756,,Contract,DEX,0.0088028937259588,4,Original
368,0xb10adb4b0d9ee45ddb4ff01b3fadc81c42c80a4c,1115.474591161461,0.0831849710052748,1115.5577761324662,,Private,,0.0124000232396622,3,Original
369,0xa8da8e082f35c40029211b5b068b0b83462399ee,1115.154428280265,0.0831849710052748,1115.2376132512702,,No label,No label,0.0123964644574528,3,Original
370,0x7c12388536e299d2ae23b280a0a3346697b06228,1108.4989353183926,0.0831849710052748,1108.5821202893978,,No label,No label,0.0123224850821445,3,Original
371,0x87252435c0441362c06f026a0b17a6fdfcab4aab,1105.4695560990756,0.0831849710052748,1105.5527410700809,,Private,,0.0122888119066936,3,Original
372,0xa358e1f020c5802f98cb41ddd941696c87b2763b,1105.4460195879276,0.0831849710052748,1105.5292045589329,,Private,,0.0122885502857436,3,Original
373,0xc5977c453cfbc5d734e1f7986137c754ce5bd20a,1103.634961786761,0.0831849710052748,1103.7181467577664,,Private,,0.0122684194065517,1,Original
374,0xe0f9506d52533f92ee81333b9cfc03923063eb22,0.1173278126656212,782.3498345540758,782.4671623667414,,Private,,0.0086975423462675,3,Original
375,0x87e9d5beec4390f34b7b4829626676107a229138,1102.464061862572,0.0831849710052748,1102.5472468335772,,No label,No label,0.0122554042256423,3,Original
376,0xeb37e481050c18a9c86e669cd23cf672e4594339,1102.3237184862126,0.0831849710052748,1102.4069034572178,,Contract,Other,0.0122538442337122,4,Original
377,0x9284205bb73efd293e310b12a37788114a7724a9,1101.367420127951,0.0831849710052748,1101.4506050989562,,No label,No label,0.0122432144643536,3,Original
378,0x33663e7953f017ef39b103da9b9c3aca90164de3,1096.620544143127,0.0831849710052748,1096.7037291141323,,No label,No label,0.0121904503908228,3,Original
379,0xac2818c1aee6ffda7bea557a76380ecdad0f04be,1093.9759024779803,0.0831849710052748,1094.0590874489856,,Private,,0.0121610537797194,3,Original
380,0xda6d6c864d60fb0e283eb7e166a0311d9f1f2070,1090.9925340543675,0.0831849710052748,1091.0757190253728,,No label,No label,0.0121278920389501,3,Original
381,0x1222685455dfa07f0292fc8cc28f4bf19d8a2dfa,1090.2874188328142,0.0831849710052748,1090.3706038038194,,Private,,0.0121200543049295,3,Original
382,0x71f8f067348d47cced223ea24d2d77235bea722b,1083.793450491372,0.0831849710052748,1083.8766354623772,,No label,No label,0.0120478703624441,3,Original
383,0x19b8524665abac613d82ece5d8347ba44c714bdd,0.1173278126656212,767.4633545558311,767.5806823684967,,No label,No label,0.0085320711336738,3,Original
384,0xaf4adefd446cdbfe88c614ea9b364f5e7d27fe1c,1081.8211694599393,0.0831849710052748,1081.9043544309443,,No label,No label,0.0120259474005427,3,Original
385,0x9fc50c4c3335b6b6dd2531d8cb2eb13923eaf827,1081.455087415566,0.0831849710052748,1081.5382723865714,,Private,,0.0120218782021964,3,Original
386,0xa7b4ea75a2f5dd80e05a0c8eeea4f7d2457677cd,1075.2448870483402,0.0831849710052748,1075.3280720193454,,Private,,0.0119528484930015,3,Original
387,0xef7740bd755d156bd10b030ea858879aa8d7fcc6,1075.0819631444142,0.0831849710052748,1075.1651481154197,,Private,,0.0119510375063918,3,Original
388,0x25986b46b61d36a8b2c5abe6647896a1ee6d402d,1074.715122962058,0.0831849710052748,1074.7983079330634,,No label,No label,0.011946959880935,3,Original
389,0x722bdd265d29a4d6e820c680a8594a968ff24d72,1074.474223084322,0.0831849710052748,1074.5574080553274,,No label,No label,0.011944282149538,3,Original
390,0x4df0bd70dc9ad30f5c742a4bd2c0ec1b4b1af965,1073.740248969922,0.0831849710052748,1073.823433940927,,No label,No label,0.011936123633439,3,Original
391,0x14e87402b71dea9c1ead6fd5cfab4a8810024ca2,1073.736538059897,0.0831849710052748,1073.8197230309022,,No label,No label,0.011936082384683,3,Original
392,0xbfe137d104b5b2dfd0af806941c6d0ed94d16a62,17008.382967619098,0.0831849710052748,17008.466152590103,,No label,No label,0.1890582272612681,3,Original
393,0x880a1ab227b5f4a0de0020785d73f0990af5e217,1070.199384975257,0.0831849710052748,1070.2825699462624,,No label,No label,0.0118967650302705,3,Original
394,0x753179af057a83c599469775efad73158d9ba679,1069.298563136662,0.0831849710052748,1069.3817481076671,,No label,No label,0.0118867519121942,3,Original
395,0xf9b36e0b1ed967ee09884e5dc98d22ec6da19f2a,0.1173278126656212,758.0580275350627,758.1753553477283,,Contract,Other,0.008427525877364,4,Original
396,0xa617ba2841ac9d697aec534ec691941742a14f77,1067.4214266422102,0.0831849710052748,1067.5046116132155,,No label,No label,0.0118658865328717,3,Original
397,0xf01755435b56747e9c764546418b826042a461a6,1063.307428768667,0.0831849710052748,1063.3906137396723,,No label,No label,0.0118201572391217,3,Original
398,0x1a2e5af583910b10732919062d8d80e252945bf7,0.1173278126656212,751.7024510312606,751.8197788439262,,No label,No label,0.0083568802344088,1,Original
399,0xf8c74be7b7c9b7b57f3cbc661f7adbf983fa6528,1060.037324140355,0.0831849710052748,1060.1205091113602,,No label,No label,0.0117838082715874,1,Original
400,0x00cec10046a47ab0a10112077347b5119867b359,1058.3326411297537,0.0831849710052748,1058.415826100759,,No label,No label,0.0117648598052686,3,Original
401,0x850e3d8994d424b2ae5395ec2db299145fcd379d,1049.6727658413597,0.0831849710052748,1049.7559508123647,,Private,,0.0116686006449399,3,Original
402,0x41935c5a13fc74a3534ab93b2e49f0960c5177ad,0.1173278126656212,741.6654942371941,741.7828220498598,,No label,No label,0.0082453140742647,3,Original
403,0xbfbf368a15f057558b7b0bc601923fa072039e9e,0.1173278126656212,741.3696109002938,741.4869387129594,,Private,,0.0082420251722174,3,Original
404,0x5e4211bb8548645d01f10d403cea9b6ee1c27636,1043.955843971047,0.0831849710052748,1044.0390289420525,,Private,,0.0116050539909092,3,Original
405,0xe68d7a6c421e2d220b5840116008c9abdbcf53b2,316.9386296149525,423.84853641485154,740.787166029804,,Private,,0.0082342468233777,3,Original
406,0x349c34f2bba369d87d5dffba37e296c2559d05d7,1036.6565162963914,0.0831849710052748,1036.7397012673966,,Private,,0.0115239180473156,3,Original
407,0x01fc5e5b73a58e9525cdc9975210d27e095760db,0.1173278126656212,732.288461128947,732.4057889416126,,No label,No label,0.0081410833199738,3,Original
408,0x225b6839312fe2b1ef235704da76c7950727c82a,0.1173278126656212,727.0437731184678,727.1611009311334,,Private,,0.0080827857986745,1,Original
409,0xe488dfac0db6c2168df093eb90c395ab2f3ecb5f,1014.7161786201428,0.0831849710052748,1014.799363591148,,Private,,0.0112800394218492,3,Original
410,0xe7d05a4f406aeaa8ae95d02624e01328bc328c55,1014.5121233536762,0.0831849710052748,1014.5953083246816,,No label,No label,0.0112777712380756,3,Original
411,0xb884411f22cfe34025e3884c70aee520c8240d3e,1009.6757765634412,0.0831849710052748,1009.7589615344466,,Private,,0.0112240126485368,3,Original
412,0xcf184754bd0d604f10ec7663972fbf9100f68e14,1004.338708895201,0.0831849710052748,1004.4218938662062,,Private,,0.0111646882777747,3,Original
413,0x94cf7b6eb35de00c3aeb3ec49a625ec4e39f5630,1002.4815154372426,0.0831849710052748,1002.564700408248,,No label,No label,0.0111440445760033,3,Original
414,0x45c2700a0b0e84fffffc74dbe4ca415bc940f93d,1001.3788048841342,0.0831849710052748,1001.4619898551394,,Private,,0.0111317873565408,1,Original
415,0xb1be6495f87b2e46e9e6e642c29bbe89919b66be,0.1173278126656212,699.6219285477268,699.7392563603925,,No label,No label,0.0077779772829467,3,Original
416,0xe1411adcff539efde126db8866e6306f50516a50,0.1173278126656212,697.9835912317341,698.1009190443997,,No label,No label,0.0077597662846215,1,Original
417,0xf55e6acaf3389afbd5505d10db7d70bc63ebacc7,0.1173278126656212,697.1013578758733,697.2186856885389,,No label,No label,0.0077499597875046,3,Original
418,0x7fc5408bfcefd43916e2c2d696b7e2526ff7a077,0.1173278126656212,695.4386441781185,695.5559719907841,,No label,No label,0.0077314778326169,1,Original
419,0x517633cd7ac07f1ee9a7279711709085f14957f6,980.2206249705712,0.0831849710052748,980.3038099415764,,No label,No label,0.0108966028342772,3,Original
420,0x4244009b3fe3af4e67fdfe99e28870c7538bcc76,978.9230915123,0.0831849710052748,979.0062764833052,,Private,,0.0108821800536906,1,Original
421,0xa6308f61feffc683b39bccd036e18f59d0c3f118,0.1173278126656212,690.3361492969634,690.453477109629,,No label,No label,0.0076747608642444,3,Original
422,0x0451b41ec78f80b7c89f7a9d63446a3b31376a67,973.001384706438,0.0831849710052748,973.0845696774433,,Contract,Other,0.0108163571052229,4,Original
423,0xf0a87a56883a21a49cb370d8cdb19acf0cda7f5f,966.0379761174976,0.0831849710052748,966.121161088503,,Private,,0.010738955082506,3,Original
424,0x2b0e8cb57bb3e50e4c152fa0e6230a37ce888b85,962.4787662987482,0.0831849710052748,962.5619512697534,,No label,No label,0.0106993925556593,3,Original
425,0x8e795335852b3180ccb4dedf45369c54fe1f09f6,962.1029101242904,0.0831849710052748,962.1860950952956,,Private,,0.0106952147126128,1,Original
426,0x4039e1c58b27298d92e69d5bf215378e4f8544a5,953.9996081458328,0.0831849710052748,954.082793116838,,Contract,Other,0.0106051421632561,4,Original
427,0x44508487ca6a0e84944dd171243ffd18fc760525,0.1173278126656212,676.1976957191387,676.3150235318043,,No label,No label,0.0075176043666709,3,Original
428,0x2344f131b07e6afd943b0901c55898573f0d1561,946.3299030899,0.0831849710052748,946.4130880609054,,Private,,0.0105198892763419,3,Original
429,0x0d20df857262c240e0e07c9937a29fa40f2d31c0,944.4905735502366,0.0831849710052748,944.573758521242,,No label,No label,0.0104994441416073,3,Original
430,0x300d19ef66bb1b3eab25909852a74bed50ce6789,0.1173278126656212,666.5101144049867,666.6274422176523,,No label,No label,0.0074099217024452,3,Original
431,0x50a20269d6c28916ccf879ed16f2f17ba3d58b1e,936.3157821865906,0.0831849710052748,936.3989671575958,,Private,,0.0104085769493763,3,Original
432,0x306a85ec52283e913ea283a136c6f30eeddf3363,932.648812599026,0.0831849710052748,932.7319975700314,,No label,No label,0.0103678166148802,3,Original
433,0x4f4495243837681061c4743b74b3eedf548d56a5,0.1173278126656212,650.5669215964864,650.684249409152,,Contract,Other,0.0072327045599811,4,Original
434,0xa6232b5e69b13de025b8a1f5e8e8d28383b79827,914.4875713310624,0.0831849710052748,914.5707563020676,,No label,No label,0.0101659446736844,2,Original
435,0x3bca1153ec6e1ff1fde4faa75073796b8d7fd7bc,914.3053389256404,0.0831849710052748,914.3885238966456,,No label,No label,0.0101639190627205,3,Original
436,0x24c47db1cc0ba028836bf808175c044055d037ec,0.1173278126656212,648.1590892529825,648.2764170656482,,No label,No label,0.0072059402115489,3,Original
437,0x1166914f632b4f9372272850ab6db1db06b8ddf3,901.2148062508402,0.0831849710052748,901.2979912218456,,No label,No label,0.0100184107682511,3,Original
438,0x82966904586dc68864a73bd3627cbb90eca208fb,898.9982525010307,0.0831849710052748,899.081437472036,,Private,,0.0099937725840193,3,Original
439,0xe952f7baf89076886a3fa0b9ab9b0fe504572728,0.1173278126656212,625.9176520781658,626.0349798908314,,No label,No label,0.0069587147035995,3,Original
440,0x82e71b5f1dfe6a197fa0a8ff7149e9f29c99cae7,0.1173278126656212,621.357819335849,621.4751471485146,,No label,No label,0.0069080297160682,3,Original
441,0x9ec7868ebae98a73cb65711f6fc941436187a3c9,13837.015430664558,0.0831849710052748,13837.098615635565,,No label,No label,0.1538067754753436,3,Original
442,0x38d43a6cb8da0e855a42fb6b0733a0498531d774,0.1173278126656212,619.2628314245547,619.3801592372204,,No label,No label,0.0068847428013582,3,Original
443,0x11110a1e22c2b9d147909436d1f58303eee34971,872.1242288106166,0.0831849710052748,872.2074137816219,,No label,No label,0.0096950533913122,3,Original
444,0xbb01a8e26512659c3b9808f51e2ac5490b72fe8d,13679.413358145082,0.0831849710052748,13679.496543116087,,No label,No label,0.1520549438771311,3,Original
445,0x86df8bd858b16393f0cfb4066f02065a221c4fe4,860.4319411706607,0.0831849710052748,860.515126141666,,Private,,0.0095650873406403,1,Original
446,0xd071e27e0b51ea73df46ed5617cc1081b363749b,859.4175235589171,0.0831849710052748,859.5007085299223,,No label,No label,0.0095538115445951,3,Original
447,0xe1d3c71f9b2628ebc3c4c215608442813f3fa0dd,857.8240832928047,0.0831849710052748,857.90726826381,,Private,,0.0095360996010691,3,Original
448,0x2e28379c687fbe268bb4ce56cc52f53cb3c53e29,854.7940797028582,0.0831849710052748,854.8772646738635,,No label,No label,0.0095024194854037,3,Original
449,0xc5476bb8ba863de054aba0ec424b67ce21f966a9,854.7135985949019,0.0831849710052748,854.7967835659072,,No label,No label,0.0095015248947062,1,Original
450,0x3bd1b0fb2f0cb666faccdd0afb1f20e4b91ea660,854.4194192744403,0.0831849710052748,854.5026042454456,,Contract,Other,0.009498254933716,4,Original
451,0x3782ce63b349e46b81eac63d2282ee131e634074,0.1173278126656212,605.234277399595,605.3516052122607,,Private,,0.0067288078962819,3,Original
452,0xc9c6403201b581de1b28b583e947eb512f3723bf,852.1572083178796,0.0831849710052748,852.2403932888849,,No label,No label,0.0094731092451335,3,Original
453,0x22acb809d08ae7c79f0b84513efce0577acfe514,851.4814562592792,0.0831849710052748,851.5646412302845,,Private,,0.0094655978984241,3,Original
454,0x26f258ebd62d2fcb6dbb10192e6f5326959fcd4c,0.1173278126656212,603.4333707661128,603.5506985787785,,Private,,0.0067087898527656,3,Original
455,0x2e56fe057ec6cff4cd3fa152bdf1b5219fbdeb03,846.0520482243713,0.0831849710052748,846.1352331953766,,Private,,0.0094052471149408,3,Original
456,0x1bd9f918e38239e8454ee647e552862ec8e6f57d,844.8170881524278,0.0831849710052748,844.9002731234331,,Contract,Other,0.0093915198711173,4,Original
457,0xdab45322d6407d174807bb7d8340e9c6093442ea,842.8516117356619,0.0831849710052748,842.9347967066672,,No label,No label,0.0093696725461591,3,Original
458,0xbb5ef4fcc9af48649476bdf36d0a66021982aa1c,832.8336907679163,0.0831849710052748,832.9168757389216,,No label,No label,0.0092583179794384,3,Original
459,0x73dd7dc73fd351d20dff375b7f45cc8b11b862b2,826.9981681100487,0.0831849710052748,827.081353081054,,Private,,0.0091934530140181,3,Original
460,0xbe9a181696f202456748c46690e3bd0c05fcb0d0,826.8114480669838,0.0831849710052748,826.894633037989,,No label,No label,0.0091913775205539,3,Original
461,0xe0e484dfa7f3aa36733a915d6f07eb5a57a74a11,825.7542611674868,0.0831849710052748,825.837446138492,,No label,No label,0.0091796263209272,3,Original
462,0xbf089a7d88fa90ad8542e5c308c1600f8626b2ac,825.6742158591107,0.0831849710052748,825.757400830116,,Private,,0.0091787365743759,3,Original
463,0x9b3247964c6ae9339f2a604158e6549f21b05c82,823.1264762266845,0.0831849710052748,823.2096611976898,,No label,No label,0.0091504170813594,3,Original
464,0x64c9677ea9ad52263a319faaa226aa436541913f,822.703906202843,0.0831849710052748,822.7870911738482,,No label,No label,0.0091457199888124,3,Original
465,0x4bab191ce68a934c434ed0d766ad2e4d57f7277f,0.1173278126656212,582.8217975968936,582.9391254095592,,No label,No label,0.0064796811577499,1,Original
466,0x89249cc143835204ed5f2409c7c6ea533aa37528,819.208982758697,0.0831849710052748,819.2921677297022,,No label,No label,0.0091068720395125,3,Original
467,0x6ef631602247fbd6c5616e24a829cedd26e18b21,0.1173278126656212,580.3459953983588,580.4633232110244,,No label,No label,0.0064521612879094,3,Original
468,0xaf205eaef8aa77bed5d90bdc125228587f31bf6f,815.2637823033883,0.0831849710052748,815.3469672743936,,No label,No label,0.0090630190196353,3,Original
469,0x5c5a4ae893c4232a050b01a84e193e107dd80ca2,810.7367934016767,0.0831849710052748,810.8199783726819,,Private,,0.0090126991090149,3,Original
470,0x9e800547e39de062ca967759c0ebabf4e661944c,810.322179164608,0.0831849710052748,810.4053641356132,,Private,,0.0090080904493066,3,Original
471,0x550f589100e379c8530c0564566d6e270ff13457,804.3361627669682,0.0831849710052748,804.4193477379735,,No label,No label,0.0089415526652206,3,Original
472,0x5ef87dec00a19d2b47ee0073d869f7d7feff26ef,803.6371031957601,0.0831849710052748,803.7202881667654,,No label,No label,0.0089337822430028,3,Original
473,0x3af015f6e3ac79d217198f00ef36af099d223e29,802.3012857255544,0.0831849710052748,802.3844706965597,,Private,,0.0089189339150821,3,Original
474,0x2d471bc39090276d452731846d6acc3bea236107,798.9925501125273,0.0831849710052748,799.0757350835325,,No label,No label,0.0088821555434251,3,Original
475,0xcc93cbab8a62ea271a21eb273c87bfb168b1ef93,0.1173278126656212,562.719744853052,562.8370726657176,,Private,,0.0062562360556479,3,Original
476,0x3dd8616ed8ff466c474bd64b47e7e95b939b9588,792.8092783658952,0.0831849710052748,792.8924633369005,,No label,No label,0.0088134251602968,3,Original
477,0xbf1895c0a2af7a8332d48bb6ddaf4044afc9255c,792.1536240890589,0.0831849710052748,792.2368090600642,,No label,No label,0.0088061372112152,3,Original
478,0x3b93ff526d9aa12a41f08a92daef2ea873f2ffff,0.1173278126656212,560.4435852816973,560.560913094363,,No label,No label,0.0062309353207278,3,Original
479,0xf3a638419b93c35a09be8d0e860fa2df8e4487c8,786.5452652613833,0.0831849710052748,786.6284502323886,,No label,No label,0.0087437972936534,3,Original
480,0xb8001c3ec9aa1985f6c747e25c28324e4a361ec1,783.5919530971332,0.0831849710052748,783.6751380681385,,No label,No label,0.0087109696443338,3,Original
481,0xa6865b500e75dc4e9a87f0bb118c3d86df30456a,782.9407006702634,0.0831849710052748,783.0238856412686,,No label,No label,0.0087037306241765,3,Original
482,0x61462be25008ad00a809e2e6f894c6f579362084,0.1173278126656212,552.4833301348626,552.6006579475282,,Private,,0.0061424528136571,1,Original
483,0x514e76a46f0077885c516ad9dcc7d6a5b1d71fa5,779.1218106098231,0.0831849710052748,779.2049955808284,,No label,No label,0.0086612816121106,1,Original
484,0x94c5364f938aab2e9c912008c8982229745d53a1,776.4037959814673,0.0831849710052748,776.4869809524725,,Private,,0.0086310694211525,1,Original
485,0x375f95fb45811ace248adc5baee5228d91ffca50,775.063440434616,0.0831849710052748,775.1466254056213,,Private,,0.008616170650075,1,Original
486,0x1f84ca2c0a406b32e083e4e41032fd148364df48,0.1173278126656212,544.0429215992187,544.1602494118844,,No label,No label,0.0060486331440412,1,Original
487,0x12141215a815de1864a88ea938fc41704a86a91c,767.240505725888,0.0831849710052748,767.3236906968933,,Private,,0.0085292145333538,3,Original
488,0xfb155533c76c877c6acc2c4b6d2341744f61b5f6,767.0616578586117,0.0831849710052748,767.144842829617,,No label,No label,0.0085272265433473,1,Original
489,0x82138a24a7717473a2abb29f396e530e076c01fe,766.1641390328641,0.0831849710052748,766.2473240038694,,No label,No label,0.008517250140031,1,Original
490,0x4523d43c75c7252a26dc5540985d0bc9670147c9,0.1173278126656212,541.8503050837936,541.9676328964592,,Contract,Other,0.0060242610350132,4,Original
491,0xe2e2407d5fa336e9703a27abe7dafaa17e8ba756,764.2008066770687,0.0831849710052748,764.283991648074,,No label,No label,0.0084954266474609,3,Original
492,0x55c31b776327f3faf7145bd34be20d08fdbcac5b,760.9739590661409,0.0831849710052748,761.0571440371461,,Private,,0.0084595585048846,3,Original
493,0xa30965a445963ab0d016c86df1a905c2f58b379f,760.4153249477228,0.0831849710052748,760.498509918728,,Private,,0.0084533489869205,1,Original
494,0xb6fc2bc14213c8d8b2cf52640ec48bdd7967511f,759.3411590576632,0.0831849710052748,759.4243440286684,,Private,,0.0084414090567036,3,Original
495,0x558c4b2404771dc37d7367589631f234464fda7d,754.1484386723675,0.0831849710052748,754.2316236433728,,Private,,0.0083836891834417,3,Original
496,0xc7f872ba9c90a1c5b60ba976feaaa4ee83c0771e,752.5107665163753,0.0831849710052748,752.5939514873805,,Private,,0.0083654855787268,3,Original
497,0xbb5763d60f6b43e1752a4beb90347f946c23cedc,752.3491070262235,0.0831849710052748,752.4322919972287,,No label,No label,0.0083636886467546,3,Original
498,0x0f7fb6c45c04d6619a2fba85055588b910b15af1,752.1509973271135,0.0831849710052748,752.2341822981188,,Private,,0.0083614865511523,3,Original
499,0xbbe82b7d1e04c1062c78bc9c557f73eae0c2886c,0.1173278126656212,533.264113581406,533.3814413940717,,No label,No label,0.0059288209095014,1,Original
500,0x1457526c758ac3767bb65746820f6b258e357b6b,0.1173278126656212,533.0820105244082,533.1993383370739,,Private,,0.0059267967363145,3,Original
501,0x4b594728ee803cfa68407c5d597167f24f71dcbb,751.1381043240888,0.0831849710052748,751.221289295094,,No label,No label,0.008350227701951,3,Original
502,0xe0a6e44f649144c9cdaeda53536f4fc08d900a83,364.2224678530656,203.90791549525665,568.1303833483222,,No label,No label,0.0063150740440366,3,Original
503,0x7c1593c39b048bb19e255679ba8505ac7e5f4d12,746.7461004182699,0.0831849710052748,746.8292853892751,,Private,,0.0083014082219868,3,Original
504,0x27be856e8b8d24220e53b933e29d46a477858ce7,746.3507304091272,0.0831849710052748,746.4339153801325,,Contract,Other,0.0082970134721975,4,Original
505,0xcebbba0c2e6095935adaee707d1660d401c3e70e,0.1173278126656212,528.791110939766,528.9084387524316,,No label,No label,0.0058791010851282,3,Original
506,0x7eaafd601977d0f1aae82e05461d23c0701bb6a5,745.5046398882089,0.0831849710052748,745.5878248592142,,Contract,Other,0.0082876087220835,4,Original
507,0x9e0173dae7f9bb6ec3d59a07f4558451a3aaac4c,744.7180834938978,0.0831849710052748,744.801268464903,,No label,No label,0.00827886572573,3,Original
508,0x51c72848c68a965f66fa7a88855f9f7784502a7f,653.1939649030845,34.59107312333707,687.7850380264216,,No label,No label,0.0076450997320706,3,Original
509,0x476be4e3773737e653bdc1eae9b568b19197cc84,740.6145642372469,0.0831849710052748,740.6977492082522,,No label,No label,0.0082332529074291,2,Original
510,0xbe505649b2cf63f3b40726218293fa7a3365c275,732.6219701878931,0.0831849710052748,732.7051551588984,,No label,No label,0.0081444109361054,3,Original
511,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,728.9585432534699,0.0831849710052748,729.0417282244752,,No label,No label,0.0081036899800997,3,Original
512,0x4bae31731b03aba252cebec4c974b4282a422fc8,728.0214903297998,0.0831849710052748,728.1046753008051,,No label,No label,0.0080932741340728,1,Original
513,0x03acba2878dfc7b25ddc2dd01826ca55f04df192,723.1638083483487,0.0831849710052748,723.2469933193539,,No label,No label,0.0080392783924361,3,Original
514,0x858ed99ab77e343b1b40b42b8c67c45c1cd3f0c8,721.0473281500875,0.0831849710052748,721.1305131210928,,Private,,0.0080157525794247,3,Original
